Province,Station,Category,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,Severity,Slope,Residual
Northern Cape,Mothibistad,Sexual Offences,69,61,70,59,78,73,80,89,69,52,71,1,0.2999999999999995,68.59090909090911
Western Cape,St Helena Bay,Sexual Offences,10,16,8,18,21,13,13,25,13,14,14,1,0.29999999999999993,13.499999999999998
Free State,Van Stadensrus,Sexual Offences,3,1,1,3,2,1,5,6,2,5,4,1,0.3,1.5000000000000004
Eastern Cape,Kei Mouth,Sexual Offences,6,5,5,3,11,9,6,6,7,9,8,1,0.3000000000000003,5.3181818181818175
Eastern Cape,Mtontsasa,Sexual Offences,27,29,11,10,35,32,28,22,27,26,23,1,0.3000000000000014,23.04545454545454
Gauteng,Germiston,Sexual Offences,86,113,72,94,94,101,94,94,85,99,96,1,0.3000000000000026,91.95454545454545
Western Cape,Mbekweni,Sexual Offences,70,61,50,39,54,55,58,81,59,68,48,1,0.30000000000000265,56.954545454545446
Kwazulu/Natal,Ndumo,Sexual Offences,0,6,19,27,15,15,16,17,16,15,20,1,0.30303030303030226,14.93333333333334
Kwazulu/Natal,Ixopo,Sexual Offences,55,34,13,23,38,29,22,40,34,45,37,1,0.3181818181818178,32.04545454545456
Northern Cape,Kuruman,Sexual Offences,38,44,28,32,40,30,29,44,40,37,41,1,0.3272727272727273,35.00000000000001
Western Cape,Still Bay,Sexual Offences,6,5,11,7,10,10,12,9,7,8,12,1,0.3272727272727277,7.181818181818183
Free State,Oranjeville,Sexual Offences,4,8,6,10,14,8,3,8,26,6,4,1,0.33636363636363636,7.136363636363637
Northern Cape,Pella,Sexual Offences,2,8,3,2,5,10,8,5,9,8,4,1,0.33636363636363653,4.136363636363636
North West,Kgomotso,Sexual Offences,19,11,15,16,13,18,12,21,13,22,17,1,0.3363636363636367,14.40909090909091
Eastern Cape,Kei Bridge,Sexual Offences,7,5,5,13,10,11,13,14,17,8,4,1,0.3454545454545455,8.000000000000002
Kwazulu/Natal,Port Edward,Sexual Offences,37,32,32,39,53,47,43,56,39,39,30,1,0.3454545454545463,38.909090909090914
North West,Bray,Sexual Offences,2,5,1,5,0,9,3,6,8,7,3,1,0.35454545454545444,2.6818181818181834
Northern Cape,Severn,Sexual Offences,0,0,0,0,1,1,1,0,2,2,5,1,0.3545454545454545,-0.6818181818181813
Eastern Cape,Bluewater,Sexual Offences,19,13,11,15,14,16,11,21,13,24,15,1,0.3545454545454547,13.863636363636369
Northern Cape,Philipstown,Sexual Offences,4,3,10,2,6,7,6,13,9,6,6,1,0.3727272727272728,4.6818181818181825
Kwazulu/Natal,Richmond-Kzn,Sexual Offences,40,39,31,36,49,39,36,41,37,38,46,1,0.3727272727272738,37.40909090909092
Northern Cape,Deben,Sexual Offences,7,8,4,12,8,11,9,7,16,13,6,1,0.38181818181818183,7.272727272727273
Western Cape,Montagu,Sexual Offences,18,23,19,31,42,26,38,38,29,21,20,1,0.38181818181818206,25.818181818181824
Eastern Cape,Tsolo,Sexual Offences,85,94,108,90,76,96,87,94,102,83,102,1,0.38181818181818356,90.54545454545455
Eastern Cape,Tamara,Sexual Offences,23,35,30,28,33,42,26,28,23,44,30,1,0.3909090909090913,29.136363636363644
Kwazulu/Natal,Scottburgh,Sexual Offences,34,34,25,41,39,34,41,38,30,32,42,1,0.3909090909090926,33.49999999999999
Limpopo,Namakgale,Sexual Offences,68,74,63,60,83,81,68,84,90,59,66,1,0.4000000000000006,70.36363636363637
Free State,Thaba-Nchu,Sexual Offences,21,27,26,24,27,32,30,28,34,28,22,1,0.4000000000000012,25.181818181818173
Western Cape,Struisbaai,Sexual Offences,2,9,7,5,11,8,4,9,14,6,9,1,0.4090909090909091,5.590909090909093
Northern Cape,Loeriesfontein,Sexual Offences,2,0,0,10,4,3,3,4,15,2,3,1,0.40909090909090917,2.1363636363636367
Limpopo,Mphephu,Sexual Offences,62,75,48,65,71,61,55,69,60,68,71,1,0.40909090909090984,62.04545454545457
Kwazulu/Natal,Ntambanana,Sexual Offences,29,37,28,25,28,28,33,39,31,33,33,1,0.4181818181818184,29.181818181818187
Eastern Cape,Afsondering,Sexual Offences,13,22,16,14,18,16,15,21,20,9,28,1,0.4181818181818185,15.363636363636365
Limpopo,Maleboho,Sexual Offences,16,27,13,24,24,24,39,21,24,13,28,1,0.41818181818181877,20.90909090909091
Northern Cape,Jan Kempdorp,Sexual Offences,37,35,36,36,27,33,40,42,33,40,39,1,0.41818181818181893,34.090909090909086
Kwazulu/Natal,Alexandra Road,Sexual Offences,74,60,61,75,94,87,105,104,72,56,66,1,0.4181818181818196,75.54545454545455
Western Cape,Clanwilliam,Sexual Offences,35,35,22,24,28,33,33,33,43,35,27,1,0.41818181818181976,29.545454545454536
Eastern Cape,Bholothwa,Sexual Offences,13,14,17,14,13,15,12,25,17,13,19,1,0.42727272727272725,13.500000000000005
Eastern Cape,Coffee Bay,Sexual Offences,13,10,16,9,13,13,15,14,10,17,18,1,0.4272727272727276,11.318181818181818
Eastern Cape,Komga,Sexual Offences,14,19,18,15,22,27,14,22,24,19,19,1,0.445454545454546,17.13636363636364
North West,Koster,Sexual Offences,33,32,26,39,26,31,40,36,35,42,28,1,0.45454545454545553,31.181818181818183
Northern Cape,Griekwastad,Sexual Offences,6,8,4,9,7,10,10,9,8,12,10,1,0.4636363636363637,6.1363636363636385
Eastern Cape,Beacon Bay,Sexual Offences,34,23,46,44,32,33,45,40,45,38,32,1,0.4727272727272728,35.09090909090909
Eastern Cape,Steytlerville,Sexual Offences,3,7,7,7,9,8,3,9,12,8,10,1,0.4727272727272729,5.181818181818183
Eastern Cape,Mount Ayliff,Sexual Offences,76,66,74,67,76,67,71,74,108,75,57,1,0.4727272727272741,71.36363636363637
Western Cape,Murraysburg,Sexual Offences,14,13,6,7,4,10,6,10,12,11,21,1,0.4818181818181817,7.954545454545457
Eastern Cape,Jansenville,Sexual Offences,2,15,10,8,23,7,12,11,9,14,15,1,0.48181818181818203,9.045454545454545
Eastern Cape,Ilinge,Sexual Offences,22,70,23,21,27,31,33,38,44,40,36,1,0.4818181818181834,32.59090909090908
Gauteng,Vaal Marina,Sexual Offences,0,0,0,0,0,0,0,3,1,3,4,1,0.49999999999999895,-1.4999999999999878
Western Cape,Albertinia,Sexual Offences,8,15,12,13,16,13,17,22,11,11,19,1,0.5000000000000002,11.772727272727275
Free State,Soutpan,Sexual Offences,6,7,5,5,5,9,18,8,8,10,9,1,0.5000000000000002,5.681818181818182
Mpumalanga,Sakhile,Sexual Offences,40,41,44,31,43,47,55,75,47,39,31,1,0.5090909090909106,42.272727272727266
Western Cape,Kwanokuthula,Sexual Offences,23,39,47,40,58,41,41,45,42,35,42,1,0.5181818181818196,38.590909090909086
North West,Tshidilamolomo,Sexual Offences,15,13,8,16,8,23,12,13,13,18,20,1,0.5272727272727271,11.818181818181822
Kwazulu/Natal,Ezibayeni,Sexual Offences,5,14,9,12,11,11,14,5,14,19,12,1,0.5363636363636368,8.772727272727273
Northern Cape,Strydenburg,Sexual Offences,2,5,2,8,4,7,8,6,12,5,8,1,0.5454545454545454,3.3636363636363646
Free State,Virginia,Sexual Offences,42,33,41,37,43,29,42,42,80,29,32,1,0.5454545454545455,38.18181818181819
Limpopo,Malamulele,Sexual Offences,76,96,80,52,61,80,81,110,72,68,88,1,0.5454545454545477,75.81818181818183
Free State,Wesselsbron,Sexual Offences,60,62,59,54,55,66,65,79,75,64,49,1,0.5545454545454545,59.77272727272729
Limpopo,Tom Burke,Sexual Offences,4,5,5,8,11,9,12,11,10,6,11,1,0.5545454545454547,5.590909090909092
Eastern Cape,Zamuxolo,Sexual Offences,1,3,2,10,5,7,5,10,6,8,7,1,0.5636363636363637,3.0000000000000018
North West,Kanana,Sexual Offences,138,126,121,147,111,128,150,160,150,171,84,1,0.5636363636363647,132.27272727272728
Western Cape,Wellington,Sexual Offences,79,66,75,52,91,90,76,74,88,76,70,1,0.5727272727272781,73.22727272727272
Northern Cape,Sutherland,Sexual Offences,5,1,0,2,10,11,11,6,7,7,7,1,0.5818181818181818,3.181818181818182
Eastern Cape,Avondale,Sexual Offences,23,18,28,22,18,32,30,26,31,23,26,1,0.581818181818182,22.272727272727277
Eastern Cape,Bholo,Sexual Offences,5,2,4,4,7,9,7,7,8,10,8,1,0.5909090909090909,3.5000000000000018
Kwazulu/Natal,Ematsheni,Sexual Offences,22,26,20,35,43,34,22,26,26,45,24,1,0.5909090909090912,26.409090909090914
Eastern Cape,Barkly East,Sexual Offences,10,19,21,13,14,15,18,19,17,22,20,1,0.5999999999999998,14.090909090909093
Free State,Kestell,Sexual Offences,9,8,13,7,14,14,3,15,14,15,15,1,0.6000000000000002,8.545454545454549
Kwazulu/Natal,Harburg,Sexual Offences,15,13,6,4,8,17,13,9,16,17,16,1,0.6000000000000003,9.181818181818183
Kwazulu/Natal,Bishopstowe,Sexual Offences,10,7,6,14,9,11,17,14,15,11,13,1,0.6000000000000004,8.545454545454547
Eastern Cape,Hlababomvu,Sexual Offences,5,12,11,19,12,8,7,13,17,16,15,1,0.6090909090909092,9.227272727272728
Northern Cape,Carnarvon,Sexual Offences,7,13,16,23,44,12,15,13,30,14,21,1,0.6090909090909102,15.863636363636358
Free State,Odendaalsrus,Sexual Offences,121,126,129,115,111,118,154,177,140,114,104,1,0.6090909090909119,125.04545454545455
Eastern Cape,Thina Falls,Sexual Offences,9,11,11,11,15,11,8,9,14,25,12,1,0.6272727272727271,9.22727272727273
Kwazulu/Natal,Impendle,Sexual Offences,15,29,12,19,14,24,31,20,20,25,24,1,0.6545454545454538,17.909090909090914
Free State,Brandfort,Sexual Offences,30,30,27,29,39,38,37,31,34,36,35,1,0.6545454545454547,30.000000000000007
Kwazulu/Natal,Msinga,Sexual Offences,77,56,82,65,81,54,82,61,55,75,94,1,0.6636363636363672,67.77272727272728
Free State,Tseseng,Sexual Offences,44,30,30,27,38,34,26,51,33,36,45,1,0.6727272727272722,32.454545454545475
Western Cape,Graafwater,Sexual Offences,11,17,13,9,11,11,14,27,17,19,14,1,0.6727272727272727,11.454545454545457
Limpopo,Senwabarwana,Sexual Offences,36,45,40,45,59,56,57,61,47,42,43,1,0.6727272727272735,44.909090909090914
Kwazulu/Natal,Gluckstadt,Sexual Offences,15,18,11,11,12,12,8,22,10,23,23,1,0.6818181818181817,11.590909090909093
Northern Cape,Springbok,Sexual Offences,22,20,20,19,20,23,28,16,23,21,34,1,0.6818181818181822,18.95454545454545
Kwazulu/Natal,Mooi River,Sexual Offences,31,17,23,32,36,28,41,36,31,28,30,1,0.6909090909090919,26.818181818181824
Northern Cape,Petrusville,Sexual Offences,9,6,2,7,8,13,14,12,9,6,17,1,0.7000000000000001,5.863636363636363
Eastern Cape,Keiskammahoek,Sexual Offences,52,52,35,49,45,41,43,46,48,60,55,1,0.7090909090909079,44.27272727272728
North West,Lomanyaneng,Sexual Offences,77,81,78,90,77,102,80,115,75,101,68,1,0.7181818181818208,82.22727272727272
Free State,Dewetsdorp,Sexual Offences,9,23,9,15,23,24,23,26,17,23,16,1,0.7363636363636363,15.22727272727273
North West,Christiana,Sexual Offences,37,38,41,60,50,43,49,59,39,43,51,1,0.7363636363636379,42.68181818181817
Northern Cape,Marydale,Sexual Offences,2,4,2,10,13,11,5,12,9,9,11,1,0.7454545454545455,4.272727272727273
Northern Cape,Bathlaros,Sexual Offences,34,44,35,40,22,23,35,37,38,43,48,1,0.7454545454545461,32.54545454545454
North West,Leeudoringstad,Sexual Offences,22,37,15,24,30,24,22,37,35,33,26,1,0.7454545454545469,24.0
Western Cape,Leeu Gamka,Sexual Offences,4,3,7,14,11,10,21,11,10,13,10,1,0.7545454545454544,6.590909090909092
Northern Cape,Calvinia,Sexual Offences,9,9,11,9,11,18,29,27,19,9,10,1,0.7545454545454545,10.863636363636363
Kwazulu/Natal,Evatt,Sexual Offences,0,1,0,1,1,1,7,9,1,3,10,1,0.7545454545454545,-0.6818181818181808
Kwazulu/Natal,Dududu,Sexual Offences,19,19,21,24,23,23,18,28,30,26,24,1,0.7545454545454546,19.409090909090914
North West,Makwassie,Sexual Offences,25,26,30,24,27,38,29,39,25,37,30,1,0.7818181818181814,26.0909090909091
Free State,Tweeling,Sexual Offences,6,9,4,7,4,11,5,11,11,12,15,1,0.7909090909090909,4.681818181818184
Limpopo,Witpoort,Sexual Offences,22,13,15,23,14,22,22,37,16,30,18,1,0.7909090909090917,17.136363636363633
Eastern Cape,Zele,Sexual Offences,49,43,63,56,64,53,62,50,66,61,53,1,0.7909090909090936,52.40909090909091
Northern Cape,Prieska,Sexual Offences,18,20,12,20,17,27,22,29,23,23,22,1,0.7999999999999994,17.181818181818183
Eastern Cape,Addo,Sexual Offences,50,65,47,60,57,57,57,60,56,74,55,1,0.8000000000000007,53.99999999999999
Free State,Bainsvlei,Sexual Offences,34,33,30,34,34,28,46,44,32,28,49,1,0.8454545454545466,31.409090909090903
Free State,Harrismith,Sexual Offences,77,80,62,80,89,79,84,105,90,70,78,1,0.8545454545454608,77.0
Eastern Cape,Thornhill Ciskei,Sexual Offences,13,3,6,7,9,12,13,21,19,14,9,1,0.8636363636363638,7.136363636363639
Eastern Cape,Middledrift,Sexual Offences,26,18,24,31,21,21,24,33,27,33,30,1,0.8727272727272732,21.81818181818182
Eastern Cape,Cathcart,Sexual Offences,12,28,13,16,18,22,29,25,26,19,25,1,0.8818181818181825,16.772727272727273
Eastern Cape,Bedford,Sexual Offences,8,12,15,19,28,24,27,19,17,18,22,1,0.9,14.500000000000002
Northern Cape,Pofadder,Sexual Offences,4,4,4,9,5,5,9,6,11,9,16,1,0.9,2.9545454545454555
Free State,Navalsig,Sexual Offences,29,25,27,34,37,54,42,51,28,33,34,1,0.9000000000000004,31.318181818181824
Eastern Cape,Katkop,Sexual Offences,12,15,18,13,14,19,18,21,24,23,18,1,0.9090909090909093,13.181818181818178
Free State,Allanridge,Sexual Offences,15,30,36,41,27,33,24,47,31,37,31,1,0.9272727272727289,27.363636363636356
Kwazulu/Natal,Kwambonambi,Sexual Offences,79,85,93,95,107,118,79,105,92,87,100,1,0.9272727272727289,89.9090909090909
Kwazulu/Natal,Mountain Rise,Sexual Offences,177,139,117,122,134,146,155,160,156,149,147,1,0.9454545454545419,140.90909090909096
Kwazulu/Natal,Ematimatolo,Sexual Offences,23,25,24,24,19,29,27,26,27,30,36,1,0.963636363636364,21.54545454545455
Free State,Ficksburg,Sexual Offences,78,60,43,64,54,66,66,63,69,67,76,1,0.9636363636363652,59.36363636363636
Limpopo,Mecklenburg,Sexual Offences,50,58,65,83,74,82,74,76,79,59,65,1,0.9727272727272744,64.68181818181817
Gauteng,Olifantsfontein,Sexual Offences,14,25,48,44,60,62,45,37,37,40,36,1,0.9818181818181821,35.81818181818182
Free State,Namahadi,Sexual Offences,59,62,73,82,83,69,54,82,72,77,75,1,0.9818181818181824,66.72727272727272
Kwazulu/Natal,Wartburg,Sexual Offences,22,23,17,29,25,34,33,31,38,35,19,1,0.9818181818181827,22.909090909090917
Eastern Cape,Cedarville,Sexual Offences,6,5,3,4,6,3,7,9,16,11,13,1,0.9909090909090909,2.5909090909090895
Kwazulu/Natal,Ibisi,Sexual Offences,34,26,26,27,27,48,33,49,36,26,40,1,0.9999999999999998,28.818181818181824
Kwazulu/Natal,Upper Tugela,Sexual Offences,8,17,14,18,14,23,23,23,20,19,21,1,1.0000000000000004,13.181818181818182
Mpumalanga,Acornhoek,Sexual Offences,127,110,108,120,134,127,147,117,135,138,109,1,1.0000000000000038,119.72727272727272
Northern Cape,Victoria West,Sexual Offences,6,5,15,18,7,20,11,16,18,8,24,1,1.0090909090909095,8.40909090909091
Limpopo,Tzaneen,Sexual Offences,119,95,82,71,91,79,75,97,97,84,134,1,1.0181818181818203,87.99999999999999
Free State,Welkom,Sexual Offences,104,95,84,109,86,129,106,145,110,97,91,1,1.0272727272727302,99.95454545454544
Kwazulu/Natal,Empangeni,Sexual Offences,242,225,234,243,227,229,245,275,263,240,219,1,1.0363636363636362,235.00000000000006
Western Cape,Klapmuts,Sexual Offences,32,21,29,22,60,31,46,33,33,31,43,1,1.0454545454545454,29.409090909090917
Eastern Cape,Indwe,Sexual Offences,20,10,17,15,15,16,9,19,23,24,28,1,1.0545454545454547,12.545454545454552
Free State,Lindley,Sexual Offences,6,6,6,10,10,21,17,12,15,16,14,1,1.0727272727272728,6.727272727272728
Northern Cape,Colesberg,Sexual Offences,16,5,6,14,15,5,10,21,13,22,20,1,1.0727272727272728,8.000000000000002
Gauteng,Midrand,Sexual Offences,48,49,67,41,71,77,58,74,73,51,56,1,1.0818181818181842,55.04545454545455
Gauteng,Katlehong North,Sexual Offences,0,0,0,0,0,0,0,73,88,84,78,1,1.1000000000000123,71.39999999999992
Northern Cape,Kathu,Sexual Offences,18,15,22,23,13,25,20,20,23,34,27,1,1.1363636363636367,16.136363636363637
Northern Cape,Postmasburg,Sexual Offences,39,20,34,36,46,46,49,42,50,47,30,1,1.1454545454545457,34.1818181818182
Limpopo,Modimolle,Sexual Offences,62,66,58,52,64,86,62,52,59,70,84,1,1.1545454545454548,59.22727272727274
Free State,Hoopstad,Sexual Offences,31,52,31,43,33,38,54,52,55,51,35,1,1.1545454545454557,37.40909090909091
Northern Cape,Kuyasa,Sexual Offences,13,14,9,9,19,20,11,20,18,27,21,1,1.2090909090909092,10.409090909090914
Free State,Ventersburg,Sexual Offences,9,14,15,14,16,11,29,24,21,16,24,1,1.2181818181818185,11.454545454545457
Eastern Cape,Middelburg(Ec),Sexual Offences,19,28,36,31,37,32,31,33,49,31,36,1,1.2181818181818191,26.90909090909091
North West,Wolmaransstad,Sexual Offences,68,57,71,56,63,78,81,83,67,67,75,1,1.2272727272727317,63.49999999999997
Eastern Cape,Sulenkama,Sexual Offences,27,33,16,18,21,17,22,22,35,36,39,1,1.2545454545454553,19.72727272727273
Western Cape,Bredasdorp,Sexual Offences,33,27,42,41,27,47,59,33,35,43,49,1,1.2636363636363646,33.31818181818182
Eastern Cape,Dalasile,Sexual Offences,50,38,36,26,47,49,45,50,42,53,53,1,1.2636363636363646,38.13636363636364
Limpopo,Jane Furse,Sexual Offences,33,32,35,35,46,36,32,46,43,39,49,1,1.272727272727273,32.36363636363637
Eastern Cape,Mzamba,Sexual Offences,55,47,55,44,56,62,56,73,64,57,58,1,1.2727272727272736,50.63636363636364
Free State,Park Road,Sexual Offences,156,118,151,107,134,170,182,169,166,109,148,1,1.281818181818192,139.95454545454547
Eastern Cape,Peddie,Sexual Offences,37,32,47,37,32,31,49,54,39,52,44,1,1.2909090909090926,34.81818181818181
Western Cape,Lwandle,Sexual Offences,0,0,0,27,66,77,83,92,64,63,49,1,1.2976190476190435,56.69047619047622
Free State,Boithuso,Sexual Offences,125,132,130,136,179,173,149,171,129,141,139,1,1.3000000000000014,139.31818181818187
Northern Cape,Hopetown,Sexual Offences,24,10,23,18,30,20,32,36,28,24,32,1,1.3545454545454547,18.40909090909091
Northern Cape,Tsineng,Sexual Offences,13,20,12,20,15,15,12,22,18,25,35,1,1.3545454545454547,12.045454545454545
Kwazulu/Natal,Newcastle,Sexual Offences,57,61,52,52,66,74,88,74,61,70,61,1,1.3545454545454574,58.31818181818182
Kwazulu/Natal,Taylors Halt,Sexual Offences,80,63,62,75,109,71,72,97,73,87,83,1,1.3727272727272724,72.4090909090909
Mpumalanga,Hazyview,Sexual Offences,18,15,40,65,45,56,46,48,53,48,21,1,1.3909090909090918,34.40909090909091
Western Cape,Plettenberg Bay,Sexual Offences,34,39,52,20,47,42,39,38,61,52,44,1,1.4272727272727277,35.409090909090914
North West,Sun City,Sexual Offences,63,61,60,60,73,80,79,75,61,82,70,1,1.436363636363639,62.27272727272727
Limpopo,Saselamani,Sexual Offences,40,33,30,37,44,26,44,47,42,50,47,1,1.445454545454545,32.77272727272729
Mpumalanga,Bushbuckridge,Sexual Offences,115,110,95,114,107,123,99,127,138,132,100,1,1.4545454545454597,107.27272727272725
Eastern Cape,Elliot,Sexual Offences,30,31,41,27,31,28,39,33,50,41,45,1,1.4727272727272718,28.636363636363637
North West,Brits,Sexual Offences,131,113,96,106,151,207,211,166,106,141,99,1,1.4727272727272749,131.45454545454544
Free State,Bronville,Sexual Offences,61,47,41,53,47,57,77,84,88,62,35,1,1.4818181818181817,51.863636363636374
Western Cape,Hermanus,Sexual Offences,57,52,56,56,72,72,53,48,82,60,75,1,1.4999999999999996,54.59090909090909
Limpopo,Matlala,Sexual Offences,49,51,46,40,65,63,69,53,66,53,63,1,1.5272727272727284,48.54545454545455
Eastern Cape,Ntabankulu,Sexual Offences,71,64,74,67,80,81,79,83,86,86,74,1,1.5454545454545459,69.0909090909091
Eastern Cape,Tsomo,Sexual Offences,40,37,48,25,54,39,59,59,53,51,46,1,1.5818181818181822,38.545454545454554
Eastern Cape,Matatiele,Sexual Offences,12,16,18,23,20,21,23,20,32,39,21,1,1.5999999999999999,14.27272727272728
Limpopo,Mankweng,Sexual Offences,250,240,252,253,295,275,344,313,262,236,249,1,1.6181818181818157,261.8181818181818
Eastern Cape,Dimbaza,Sexual Offences,67,40,54,60,64,92,65,65,68,81,60,1,1.654545454545455,56.81818181818182
North West,Delareyville,Sexual Offences,36,30,21,32,33,30,46,40,46,59,29,1,1.681818181818181,28.13636363636365
Kwazulu/Natal,Ekuvukeni,Sexual Offences,66,62,67,57,70,81,62,88,66,82,77,1,1.6909090909090903,62.272727272727295
Free State,Hennenman,Sexual Offences,40,36,29,29,28,33,42,82,61,41,30,1,1.6909090909090922,32.54545454545455
Limpopo,Hlogotlou,Sexual Offences,47,62,51,54,60,58,62,82,63,60,68,1,1.7363636363636379,51.95454545454546
Kwazulu/Natal,Paulpietersburg,Sexual Offences,61,43,45,47,58,66,56,58,76,64,60,1,1.7454545454545454,48.90909090909092
Eastern Cape,Elliotdale,Sexual Offences,40,31,39,38,65,57,51,37,60,55,51,1,1.8000000000000007,38.63636363636363
Eastern Cape,Kenton On Sea,Sexual Offences,17,15,20,25,26,21,23,22,24,52,27,1,1.8272727272727276,15.590909090909092
North West,Klerksdorp,Sexual Offences,139,111,123,156,149,124,139,170,158,149,125,1,1.863636363636369,130.95454545454544
Western Cape,Vredendal,Sexual Offences,41,65,51,57,81,58,89,80,79,62,57,1,1.8727272727272737,56.090909090909086
Eastern Cape,Steve Vukile Tshwete,Sexual Offences,16,16,16,29,29,35,26,43,48,24,27,1,1.8909090909090918,18.636363636363637
Western Cape,Malmesbury,Sexual Offences,90,96,85,67,98,106,106,127,116,99,85,1,1.890909090909094,88.2727272727273
Western Cape,Pacaltsdorp,Sexual Offences,67,45,45,48,49,59,46,73,74,75,58,1,1.9000000000000008,48.5909090909091
Western Cape,George,Sexual Offences,94,88,91,90,113,134,114,121,125,103,91,1,1.909090909090913,96.2727272727273
Limpopo,Ritavi,Sexual Offences,121,158,101,98,126,159,143,140,137,131,143,1,1.91818181818182,122.86363636363635
Free State,Bultfontein,Sexual Offences,50,42,44,41,60,59,83,68,49,65,57,1,1.9909090909090914,46.22727272727274
Kwazulu/Natal,Bergville,Sexual Offences,40,34,34,51,53,61,69,69,79,57,29,1,2.0363636363636366,42.18181818181819
Free State,Senekal,Sexual Offences,25,21,20,14,14,21,23,36,30,44,35,1,2.045454545454545,15.500000000000005
Limpopo,Villa Nora,Sexual Offences,20,21,28,29,35,51,33,51,38,38,37,1,2.0454545454545454,24.40909090909091
Western Cape,Grabouw,Sexual Offences,55,44,39,53,60,56,65,65,72,62,60,1,2.0454545454545463,47.13636363636363
Western Cape,Citrusdal,Sexual Offences,24,29,55,64,49,55,80,49,50,55,51,1,2.045454545454547,40.77272727272727
Eastern Cape,Chungwa,Sexual Offences,22,29,20,18,11,26,32,33,33,41,40,1,2.072727272727273,17.363636363636367
North West,Mooinooi,Sexual Offences,66,65,57,69,66,69,66,82,60,52,115,1,2.0727272727272745,59.36363636363637
Eastern Cape,Stutterheim,Sexual Offences,51,56,51,58,62,60,78,59,80,72,63,1,2.0818181818181816,52.31818181818182
Eastern Cape,Bhisho,Sexual Offences,23,19,25,23,24,28,37,33,43,42,33,1,2.081818181818182,19.59090909090909
North West,Hebron,Sexual Offences,0,0,0,0,0,0,28,69,67,62,42,1,2.100000000000007,36.79999999999992
Eastern Cape,Mbizana,Sexual Offences,105,64,120,93,93,112,121,99,137,101,104,1,2.127272727272731,93.81818181818181
Western Cape,Gugulethu,Sexual Offences,245,237,204,209,184,229,254,264,236,229,243,1,2.1272727272727314,219.72727272727278
Western Cape,Philippi East,Sexual Offences,101,109,110,106,120,123,112,119,116,128,126,1,2.154545454545457,104.68181818181819
North West,Hartbeesfontein,Sexual Offences,35,44,41,28,43,38,41,68,63,50,49,1,2.163636363636364,34.63636363636364
Eastern Cape,Ugie,Sexual Offences,16,21,24,15,18,22,25,26,53,31,33,1,2.190909090909091,14.863636363636367
Eastern Cape,Mount Frere,Sexual Offences,116,117,98,103,106,112,97,102,138,133,131,1,2.254545454545454,102.63636363636365
Western Cape,Conville,Sexual Offences,117,131,91,95,120,161,126,147,139,160,94,1,2.318181818181816,113.95454545454552
Free State,Tseki,Sexual Offences,69,46,85,79,95,90,71,82,80,99,87,1,2.4454545454545484,68.04545454545453
North West,Mogwase,Sexual Offences,125,123,143,137,140,100,159,155,145,124,166,1,2.454545454545461,125.63636363636364
Western Cape,Paarl East,Sexual Offences,96,100,86,66,129,137,117,138,123,125,82,1,2.4818181818181815,96.5909090909091
Mpumalanga,Calcutta,Sexual Offences,124,160,148,156,159,141,143,197,152,152,170,1,2.509090909090912,142.18181818181822
Eastern Cape,Alexandria,Sexual Offences,24,18,23,20,24,34,39,35,35,47,41,1,2.5636363636363635,18.0909090909091
Eastern Cape,Whittlesea,Sexual Offences,78,68,77,66,77,70,87,95,88,110,81,1,2.5818181818181816,68.63636363636364
Limpopo,Tubatse,Sexual Offences,60,60,64,47,69,65,96,86,58,71,91,1,2.600000000000001,56.72727272727273
Eastern Cape,Lady Frere,Sexual Offences,56,47,73,66,59,66,74,88,86,74,72,1,2.6000000000000014,56.18181818181819
Free State,Meloding,Sexual Offences,48,58,71,56,68,88,92,102,74,64,76,1,2.6272727272727265,59.31818181818184
Free State,Theunissen,Sexual Offences,47,45,28,31,59,48,78,74,68,59,49,1,2.645454545454547,40.04545454545454
Eastern Cape,Cofimvaba,Sexual Offences,59,79,82,101,89,109,87,95,95,110,92,1,2.854545454545457,76.45454545454545
Eastern Cape,Ezibeleni,Sexual Offences,63,42,35,45,49,51,55,53,55,84,76,1,2.863636363636362,40.954545454545475
Limpopo,Burgersfort,Sexual Offences,30,22,13,13,24,26,69,42,41,33,48,1,2.9181818181818184,18.227272727272734
Eastern Cape,Burgersdorp,Sexual Offences,31,38,30,29,28,29,48,51,47,67,49,1,2.9181818181818184,26.045454545454554
Gauteng,Honeydew,Sexual Offences,114,139,153,127,162,172,160,157,135,170,153,1,2.936363636363639,134.59090909090912
Eastern Cape,Maclear,Sexual Offences,17,21,14,13,35,27,37,38,34,34,50,1,2.9909090909090907,14.136363636363635
Kwazulu/Natal,Vryheid,Sexual Offences,62,67,63,72,82,82,113,94,118,89,66,1,3.1636363636363654,66.72727272727273
Limpopo,Lephalale,Sexual Offences,24,24,23,38,30,46,60,57,36,60,44,1,3.1909090909090922,24.22727272727273
Limpopo,Mashashane,Sexual Offences,0,0,0,0,0,0,0,18,35,34,29,1,3.2000000000000015,1.8000000000000107
Western Cape,Stellenbosch,Sexual Offences,106,64,81,72,107,104,114,110,116,99,111,1,3.209090909090912,82.50000000000001
North West,Jouberton,Sexual Offences,261,236,245,281,259,279,292,283,322,304,225,1,3.272727272727275,255.1818181818182
