Province,Station,Category,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,Severity,Slope,Residual
Free State,Tweespruit,Attempted murder,1,1,1,0,0,0,1,2,1,1,0,1,2.4500586871327387e-17,0.7272727272727273
Western Cape,Lambertsbaai,Attempted murder,2,0,1,1,0,3,0,1,3,1,0,1,3.509362590262302e-17,1.090909090909091
Eastern Cape,Patensie,Attempted murder,0,2,0,0,1,1,2,1,0,0,1,1,4.7133468726111263e-17,0.7272727272727272
Eastern Cape,Aberdeen,Attempted murder,3,2,4,0,3,0,0,1,1,2,5,1,4.941094715160655e-17,1.9090909090909092
Western Cape,Moorreesburg,Attempted murder,0,1,1,4,0,2,1,3,0,2,0,1,5.999285836750307e-17,1.2727272727272725
Limpopo,Gilead,Attempted murder,6,2,2,3,12,4,2,6,7,3,3,1,6.262153303403004e-17,4.545454545454545
Northern Cape,Sutherland,Attempted murder,2,2,3,2,0,5,3,2,2,2,2,1,1.2184229393615052e-16,2.272727272727272
Kwazulu/Natal,Wasbank,Attempted murder,2,2,1,1,5,6,2,2,1,1,3,1,1.337232303622216e-16,2.3636363636363633
Mpumalanga,Kriel,Attempted murder,8,8,7,9,3,10,9,2,14,6,7,1,2.232622386597128e-16,7.545454545454547
Northern Cape,Steinkopf,Attempted murder,3,3,3,6,7,4,2,4,7,1,4,1,2.6614743551426864e-16,3.999999999999999
Eastern Cape,Dimbaza,Attempted murder,10,8,7,11,4,7,2,9,4,12,10,1,0.009090909090908872,7.5909090909090935
Western Cape,Table View,Attempted murder,4,8,12,11,12,21,8,9,8,7,9,1,0.009090909090909064,9.863636363636365
Kwazulu/Natal,Amanzimtoti,Attempted murder,20,22,24,14,25,17,14,28,24,18,20,1,0.009090909090909078,20.5
Limpopo,Leboeng,Attempted murder,1,0,3,1,1,2,2,0,1,2,1,1,0.009090909090909094,1.2272727272727273
Western Cape,Mcgregor,Attempted murder,0,0,0,0,0,0,1,0,0,0,0,1,0.009090909090909094,0.04545454545454545
Limpopo,Waterpoort,Attempted murder,0,0,1,1,0,1,0,1,0,1,0,1,0.009090909090909094,0.40909090909090917
Eastern Cape,Ugie,Attempted murder,3,4,3,1,4,5,2,4,0,3,5,1,0.009090909090909108,3.045454545454546
Eastern Cape,Tamara,Attempted murder,5,0,1,2,3,0,2,2,2,1,4,1,0.00909090909090912,1.9545454545454548
Western Cape,Saron,Attempted murder,0,2,0,3,0,0,0,0,2,1,1,1,0.009090909090909125,0.7727272727272727
Limpopo,Masisi,Attempted murder,4,1,4,1,1,1,1,2,4,2,3,1,0.009090909090909134,2.1363636363636376
Limpopo,Laersdrift,Attempted murder,2,2,1,0,1,3,0,0,0,2,3,1,0.009090909090909151,1.227272727272727
Western Cape,Prince Albert,Attempted murder,1,1,2,0,2,2,1,0,1,1,2,1,0.009090909090909175,1.136363636363636
Mpumalanga,Sheepmoor,Attempted murder,1,2,4,3,2,3,1,1,4,1,3,1,0.0090909090909092,2.227272727272727
Northern Cape,Marydale,Attempted murder,7,6,5,3,2,6,2,3,3,4,10,1,0.009090909090909427,4.590909090909089
Kwazulu/Natal,Kwandengezi,Attempted murder,24,32,36,39,27,25,22,36,30,37,26,1,0.009090909090910926,30.318181818181813
Kwazulu/Natal,Impendle,Attempted murder,4,7,5,6,4,7,5,5,6,7,4,1,0.018181818181818143,5.363636363636365
Eastern Cape,Cedarville,Attempted murder,1,1,0,0,1,1,0,0,1,1,1,1,0.01818181818181815,0.5454545454545459
Eastern Cape,Rhodes,Attempted murder,0,0,0,0,0,0,0,1,0,0,0,1,0.018181818181818177,6.94347047252385e-18
Mpumalanga,Grootvlei,Attempted murder,1,2,3,2,2,5,1,0,2,2,3,1,0.01818181818181818,2.0000000000000004
Mpumalanga,'Pilgrim''S Rest',Attempted murder,0,1,1,3,0,2,1,1,1,1,1,1,0.018181818181818184,1.0000000000000002
Mpumalanga,Machadodorp,Attempted murder,1,2,1,1,6,4,0,1,2,2,2,1,0.018181818181818188,1.9090909090909094
Eastern Cape,Tabase,Attempted murder,0,0,2,0,0,0,0,0,1,0,1,1,0.01818181818181819,0.27272727272727276
Western Cape,Ashton,Attempted murder,1,1,2,1,3,1,3,1,1,1,2,1,0.018181818181818195,1.4545454545454548
Eastern Cape,Floukraal,Attempted murder,0,1,2,0,1,0,0,0,1,0,2,1,0.018181818181818202,0.5454545454545454
North West,Sannieshof,Attempted murder,2,0,2,0,2,1,2,1,2,0,2,1,0.01818181818181821,1.1818181818181817
Eastern Cape,Maluti,Attempted murder,14,7,11,12,13,11,6,7,11,8,17,1,0.018181818181818212,10.545454545454547
Eastern Cape,Lukholweni,Attempted murder,1,0,2,0,3,1,0,0,1,2,1,1,0.018181818181818223,0.9090909090909092
Eastern Cape,Dutywa,Attempted murder,15,19,15,22,22,11,6,22,13,15,23,1,0.018181818181818566,16.545454545454543
Kwazulu/Natal,Alexandra Road,Attempted murder,13,14,10,15,25,24,21,18,12,10,15,1,0.018181818181818823,16.0
Limpopo,Bulgerivier,Attempted murder,0,0,0,1,0,0,1,0,0,1,0,1,0.027272727272727264,0.1363636363636365
Limpopo,Tolwe,Attempted murder,0,0,0,0,0,1,0,0,1,0,0,1,0.02727272727272727,0.04545454545454546
Mpumalanga,Perdekop,Attempted murder,0,0,1,0,4,0,1,1,1,1,0,1,0.02727272727272729,0.6818181818181819
Limpopo,'Rankin''S Pass',Attempted murder,0,1,0,0,2,0,1,0,0,2,0,1,0.02727272727272729,0.40909090909090906
North West,Boons,Attempted murder,0,0,2,2,4,0,0,1,2,1,1,1,0.027272727272727306,1.0454545454545454
Western Cape,Porterville,Attempted murder,2,2,1,1,2,0,2,3,0,0,4,1,0.027272727272727317,1.409090909090909
Limpopo,Tinmyne,Attempted murder,4,2,1,1,6,8,2,2,1,2,5,1,0.027272727272727323,2.954545454545455
Eastern Cape,Pearston,Attempted murder,2,2,1,4,0,0,1,4,2,3,1,1,0.027272727272727327,1.6818181818181819
Limpopo,Sekgosese,Attempted murder,1,1,5,5,1,2,4,2,4,2,2,1,0.02727272727272736,2.499999999999999
Limpopo,Mogwadi,Attempted murder,1,3,2,3,2,4,3,1,7,2,0,1,0.02727272727272739,2.409090909090909
North West,Bloemhof,Attempted murder,1,3,6,3,6,5,4,3,5,5,1,1,0.027272727272727452,3.6818181818181808
Western Cape,Franschhoek,Attempted murder,5,4,6,2,6,4,5,7,3,1,8,1,0.02727272727272754,4.5
Limpopo,Giyani,Attempted murder,15,17,18,11,13,25,19,7,11,16,21,1,0.027272727272728288,15.59090909090909
Eastern Cape,Mooiplaas,Attempted murder,2,2,0,0,1,3,0,0,1,5,0,1,0.0363636363636363,1.0909090909090917
North West,Delareyville,Attempted murder,2,5,0,6,0,3,3,4,7,1,2,1,0.03636363636363631,2.818181818181819
North West,Mokopong,Attempted murder,0,0,0,0,0,0,0,0,0,1,0,1,0.03636363636363635,-0.09090909090909084
Eastern Cape,Fort Brown,Attempted murder,0,1,0,0,0,0,0,0,0,2,0,1,0.03636363636363635,0.09090909090909108
Mpumalanga,Davel,Attempted murder,1,1,0,4,3,0,0,1,4,0,2,1,0.03636363636363635,1.2727272727272732
Eastern Cape,Hamburg,Attempted murder,0,0,0,1,2,0,0,0,0,2,0,1,0.036363636363636355,0.2727272727272729
North West,Bray,Attempted murder,0,0,0,0,0,0,0,2,0,0,0,1,0.036363636363636355,1.38869409450477e-17
Eastern Cape,Thornhill Ciskei,Attempted murder,4,0,0,2,4,0,1,2,2,4,1,1,0.03636363636363636,1.6363636363636371
Eastern Cape,Ida,Attempted murder,0,0,0,0,1,1,0,0,0,0,1,1,0.036363636363636376,0.0909090909090909
Northern Cape,Hondeklip Bay,Attempted murder,0,0,2,0,0,1,0,1,1,0,1,1,0.036363636363636376,0.36363636363636365
North West,Sun City,Attempted murder,10,6,6,5,15,4,12,5,7,7,10,1,0.036363636363636376,7.727272727272729
North West,Schweizer-Reneke,Attempted murder,0,1,0,0,2,4,2,1,2,0,0,1,0.036363636363636376,0.9090909090909091
North West,Piet Plessis,Attempted murder,0,0,0,0,0,2,1,0,1,0,0,1,0.036363636363636376,0.18181818181818182
Western Cape,Mossel Bay,Attempted murder,1,2,2,1,1,3,0,2,1,1,3,1,0.03636363636363639,1.3636363636363638
Eastern Cape,Bathurst,Attempted murder,2,2,1,0,2,4,3,3,0,2,2,1,0.03636363636363641,1.7272727272727273
North West,Morokweng,Attempted murder,1,3,2,2,1,2,4,1,2,0,4,1,0.03636363636363644,1.8181818181818181
Eastern Cape,Hankey,Attempted murder,2,2,1,2,1,4,2,2,2,2,2,1,0.036363636363636445,1.8181818181818183
Northern Cape,Alexander Bay,Attempted murder,2,2,3,6,3,3,6,3,2,2,4,1,0.03636363636363645,3.090909090909091
Eastern Cape,Steynsburg,Attempted murder,3,1,4,2,6,3,2,4,4,2,3,1,0.03636363636363653,2.9090909090909087
Northern Cape,Calvinia,Attempted murder,7,4,5,4,4,6,5,11,4,2,7,1,0.0363636363636366,5.181818181818181
North West,Vryburg,Attempted murder,9,16,7,12,13,12,12,8,7,8,18,1,0.03636363636363721,10.909090909090907
Eastern Cape,Tarkastad,Attempted murder,3,1,2,2,1,0,1,1,0,3,4,1,0.0454545454545454,1.4090909090909096
Western Cape,Nuwerus,Attempted murder,1,0,0,1,0,0,0,0,1,1,1,1,0.04545454545454545,0.22727272727272743
Northern Cape,Vanderkloof,Attempted murder,0,0,0,1,0,0,1,1,0,1,0,1,0.04545454545454545,0.13636363636363646
Western Cape,Eendekuil,Attempted murder,0,0,0,0,0,0,0,1,1,0,0,1,0.04545454545454545,-0.045454545454545386
Western Cape,Redelinghuys,Attempted murder,0,0,1,0,0,0,0,0,1,0,1,1,0.04545454545454547,0.045454545454545456
Western Cape,Clanwilliam,Attempted murder,4,1,2,0,0,1,1,3,6,0,2,1,0.045454545454545484,1.590909090909091
Eastern Cape,Maletswai,Attempted murder,6,2,1,2,3,1,5,0,6,5,2,1,0.045454545454545484,2.7727272727272725
Free State,Springfontein,Attempted murder,0,0,0,1,1,0,2,3,0,0,0,1,0.045454545454545484,0.4090909090909091
Western Cape,Still Bay,Attempted murder,1,0,0,0,1,2,1,1,1,0,1,1,0.04545454545454549,0.4999999999999999
Free State,Bethulie,Attempted murder,0,0,1,1,2,3,2,1,1,0,1,1,0.04545454545454552,0.8636363636363636
Northern Cape,Philipstown,Attempted murder,2,5,2,1,5,4,1,3,6,2,3,1,0.045454545454545546,2.8636363636363633
Eastern Cape,Peddie,Attempted murder,6,7,2,2,3,3,1,7,2,0,11,1,0.045454545454545636,3.772727272727272
Kwazulu/Natal,Sydenham,Attempted murder,48,45,27,27,31,54,37,30,44,38,42,1,0.0454545454545457,38.227272727272734
Free State,Rouxville,Attempted murder,0,1,3,0,1,1,1,2,2,1,1,1,0.05454545454545453,0.9090909090909096
Kwazulu/Natal,Evatt,Attempted murder,0,0,0,0,0,0,0,0,2,0,0,1,0.05454545454545454,-0.09090909090909088
Free State,Warden,Attempted murder,5,0,0,5,5,3,4,3,1,2,5,1,0.05454545454545456,2.7272727272727275
North West,Vorstershoop,Attempted murder,0,0,1,0,0,1,0,0,3,0,0,1,0.05454545454545456,0.18181818181818188
Western Cape,Hopefield,Attempted murder,0,0,0,1,0,0,1,2,1,0,0,1,0.05454545454545456,0.18181818181818188
Eastern Cape,Avondale,Attempted murder,3,2,4,1,1,3,1,3,3,2,4,1,0.05454545454545456,2.181818181818182
Free State,Dewetsdorp,Attempted murder,0,2,0,2,5,2,3,0,2,1,2,1,0.054545454545454564,1.4545454545454548
Northern Cape,Bothithong,Attempted murder,1,0,0,3,1,3,1,4,0,1,1,1,0.054545454545454564,1.0909090909090913
Limpopo,Dorset,Attempted murder,0,0,0,0,1,3,0,1,0,0,1,1,0.054545454545454564,0.27272727272727276
Eastern Cape,Kinkelbos,Attempted murder,0,1,1,0,1,1,0,2,2,1,0,1,0.054545454545454564,0.5454545454545455
Northern Cape,Rietfontein,Attempted murder,1,0,6,1,1,2,0,0,0,3,4,1,0.05454545454545458,1.3636363636363638
Limpopo,Modjadjiskloof,Attempted murder,6,3,5,3,4,2,4,8,8,1,5,1,0.05454545454545472,4.181818181818182
Kwazulu/Natal,Umbilo,Attempted murder,21,19,14,34,29,22,16,25,27,26,15,1,0.054545454545455854,22.272727272727273
Kwazulu/Natal,Plessislaer,Attempted murder,48,48,49,61,79,64,52,36,57,39,67,1,0.054545454545456645,54.27272727272727
Kwazulu/Natal,Charlestown,Attempted murder,0,1,0,1,1,0,3,0,2,0,1,1,0.06363636363636364,0.5
Free State,Verkykerskop,Attempted murder,0,0,0,0,0,0,0,1,0,0,1,1,0.06363636363636364,-0.13636363636363635
Northern Cape,Vanwyksvlei,Attempted murder,0,0,0,2,1,0,0,0,1,1,1,1,0.06363636363636364,0.22727272727272727
Eastern Cape,Sterkstroom,Attempted murder,2,1,0,1,3,2,2,1,0,3,2,1,0.06363636363636364,1.2272727272727273
Western Cape,Caledon,Attempted murder,1,3,9,3,1,3,6,5,3,2,5,1,0.06363636363636364,3.4090909090909096
Northern Cape,Nieuwoudtville,Attempted murder,0,1,1,0,3,0,4,3,1,1,0,1,0.06363636363636369,0.9545454545454547
Kwazulu/Natal,Harburg,Attempted murder,0,2,7,2,2,1,2,3,1,4,3,1,0.06363636363636369,2.1363636363636367
Western Cape,Brackenfell,Attempted murder,12,8,6,6,6,11,6,5,5,11,12,1,0.06363636363636371,7.681818181818184
Limpopo,Tshitale,Attempted murder,3,2,1,3,3,6,5,3,2,5,1,1,0.06363636363636374,2.7727272727272725
Free State,Vredefort,Attempted murder,0,6,0,5,4,5,6,5,1,4,2,1,0.06363636363636375,3.1363636363636367
North West,Ipelegeng,Attempted murder,10,5,6,6,4,3,7,9,14,6,4,1,0.06363636363636377,6.409090909090909
Limpopo,Makuya,Attempted murder,0,3,1,4,0,0,1,1,5,2,1,1,0.07272727272727271,1.272727272727273
Limpopo,Tom Burke,Attempted murder,1,0,0,0,4,1,0,0,0,3,1,1,0.07272727272727272,0.5454545454545456
North West,Groot Marico,Attempted murder,1,0,3,0,4,0,1,2,1,2,2,1,0.07272727272727275,1.090909090909091
Western Cape,Bonnievale,Attempted murder,0,2,0,1,1,3,0,3,0,2,1,1,0.07272727272727275,0.818181818181818
Western Cape,'Simon''S Town',Attempted murder,3,0,0,1,2,0,0,1,2,1,3,1,0.07272727272727278,0.8181818181818183
Northern Cape,Pella,Attempted murder,1,2,1,0,0,1,3,0,2,0,3,1,0.07272727272727278,0.8181818181818183
Eastern Cape,Somerset East,Attempted murder,0,3,1,4,4,2,3,2,3,1,3,1,0.07272727272727282,2.0
Kwazulu/Natal,Intsikeni,Attempted murder,9,13,9,9,7,10,9,15,13,6,11,1,0.07272727272727293,9.727272727272727
Free State,Gariepdam,Attempted murder,0,0,2,1,0,0,0,0,1,1,2,1,0.08181818181818183,0.22727272727272727
Kwazulu/Natal,Rietvlei,Attempted murder,2,3,0,2,1,1,1,1,0,2,5,1,0.08181818181818186,1.2272727272727275
North West,Cyferskuil,Attempted murder,0,0,2,2,1,1,3,1,0,0,3,1,0.08181818181818186,0.7727272727272728
Western Cape,Durbanville,Attempted murder,4,5,8,13,8,7,7,7,10,9,4,1,0.0818181818181821,7.045454545454547
Western Cape,Sea Point,Attempted murder,2,2,2,1,3,2,1,2,1,4,3,1,0.09090909090909088,1.6363636363636367
Eastern Cape,Zamuxolo,Attempted murder,0,0,2,1,0,1,0,1,1,2,1,1,0.0909090909090909,0.3636363636363639
Eastern Cape,Healdtown,Attempted murder,1,0,0,0,0,3,2,0,1,0,2,1,0.09090909090909094,0.36363636363636376
Eastern Cape,Thina Falls,Attempted murder,3,2,3,2,0,2,0,2,3,2,5,1,0.09090909090909097,1.7272727272727277
North West,Kgomotso,Attempted murder,4,0,0,0,2,3,1,2,1,1,4,1,0.09090909090909098,1.1818181818181817
North West,Setlagole,Attempted murder,0,1,1,4,4,3,3,0,1,2,3,1,0.09090909090909098,1.5454545454545454
Eastern Cape,Sulenkama,Attempted murder,10,10,17,18,10,7,8,12,10,14,16,1,0.09999999999999983,11.500000000000004
Northern Cape,Middelpos,Attempted murder,1,0,0,0,0,0,1,0,2,1,1,1,0.09999999999999999,0.04545454545454557
Eastern Cape,Cathcart,Attempted murder,2,0,2,1,0,1,4,2,1,2,2,1,0.10000000000000002,1.0454545454545456
Western Cape,Tulbagh,Attempted murder,1,1,2,0,0,5,0,0,1,2,3,1,0.10000000000000003,0.8636363636363639
Kwazulu/Natal,Newark,Attempted murder,11,8,7,9,4,10,11,13,12,12,4,1,0.10000000000000013,8.681818181818183
Gauteng,Duduza,Attempted murder,19,16,19,36,14,20,26,20,20,13,27,1,0.10000000000000091,20.40909090909091
Kwazulu/Natal,Ndumo,Attempted murder,0,1,7,6,6,6,4,5,4,4,7,1,0.10909090909090893,4.3999999999999995
Free State,Edenville,Attempted murder,0,0,1,1,2,1,1,0,2,3,0,1,0.10909090909090909,0.4545454545454548
North West,Reivilo,Attempted murder,0,0,0,0,0,0,0,0,4,0,0,1,0.10909090909090909,-0.18181818181818177
Western Cape,Barrydale,Attempted murder,3,0,0,0,2,0,1,4,1,3,1,1,0.10909090909090909,0.8181818181818183
Western Cape,De Rust,Attempted murder,1,0,0,0,0,0,2,1,1,0,2,1,0.10909090909090911,0.09090909090909086
Eastern Cape,Bedford,Attempted murder,1,1,3,4,1,7,2,4,4,3,1,1,0.10909090909090911,2.272727272727274
Northern Cape,Heuningvlei,Attempted murder,0,1,0,2,0,1,2,2,0,1,2,1,0.10909090909090911,0.45454545454545464
Eastern Cape,Jansenville,Attempted murder,1,0,2,2,1,2,2,1,0,1,4,1,0.10909090909090911,0.9090909090909092
Mpumalanga,Mahamba,Attempted murder,2,0,3,0,0,0,2,1,3,2,2,1,0.10909090909090911,0.8181818181818182
Eastern Cape,Klipplaat,Attempted murder,0,3,1,1,1,1,3,0,2,4,1,1,0.10909090909090913,1.0000000000000002
Western Cape,Prince Alfred Hamlet,Attempted murder,1,8,0,5,3,6,5,7,7,3,2,1,0.1090909090909093,3.727272727272727
Eastern Cape,Mount Fletcher,Attempted murder,5,3,9,9,11,11,4,10,8,8,5,1,0.10909090909090931,7.000000000000001
Northern Cape,Nababeep,Attempted murder,11,21,12,18,19,21,19,9,17,16,18,1,0.10909090909090931,15.909090909090912
Western Cape,St Helena Bay,Attempted murder,0,1,1,1,0,0,1,1,2,2,1,1,0.11818181818181815,0.31818181818181845
Kwazulu/Natal,Int Airp King Shaka,Attempted murder,0,0,0,0,0,1,1,0,1,1,1,1,0.11818181818181817,-0.1363636363636363
Western Cape,Graafwater,Attempted murder,0,0,0,1,0,0,0,1,3,1,0,1,0.11818181818181817,-0.0454545454545454
Limpopo,Saamboubrug,Attempted murder,0,0,0,0,0,1,1,0,1,1,1,1,0.11818181818181817,-0.1363636363636363
Limpopo,Haenertsburg,Attempted murder,0,0,0,0,0,0,0,0,1,0,2,1,0.11818181818181817,-0.3181818181818182
North West,Leeudoringstad,Attempted murder,1,1,1,3,7,5,3,3,5,1,2,1,0.11818181818181824,2.318181818181818
Northern Cape,Vosburg,Attempted murder,0,0,0,0,0,0,0,0,2,2,0,1,0.12727272727272723,-0.2727272727272725
Kwazulu/Natal,Cramond,Attempted murder,2,1,1,0,1,2,3,2,1,3,2,1,0.12727272727272726,1.0000000000000002
Free State,Cornelia,Attempted murder,1,1,1,0,2,0,1,2,0,2,3,1,0.12727272727272726,0.5454545454545459
Kwazulu/Natal,Franklin,Attempted murder,0,0,0,0,0,1,1,5,1,0,0,1,0.12727272727272726,0.09090909090909106
Limpopo,Mahwelereng,Attempted murder,21,15,14,7,17,10,17,12,9,21,20,1,0.1272727272727273,14.181818181818185
Western Cape,Albertinia,Attempted murder,0,0,1,2,5,1,2,5,0,1,2,1,0.12727272727272732,1.090909090909091
Northern Cape,Richmond(C),Attempted murder,3,0,9,1,2,5,2,2,7,2,5,1,0.12727272727272734,2.8181818181818183
Kwazulu/Natal,Mpungamhlophe,Attempted murder,2,4,3,2,5,4,4,4,3,3,5,1,0.1272727272727274,2.9090909090909087
Eastern Cape,Indwe,Attempted murder,2,3,0,0,2,1,2,4,2,2,3,1,0.1363636363636363,1.2272727272727275
Limpopo,Roedtan,Attempted murder,0,0,2,1,0,0,0,1,1,2,2,1,0.13636363636363633,0.1363636363636365
Mpumalanga,Verena,Attempted murder,1,3,6,7,3,2,1,2,6,6,4,1,0.13636363636363633,3.0454545454545463
Western Cape,Murraysburg,Attempted murder,0,2,1,0,1,0,1,0,1,2,3,1,0.13636363636363633,0.31818181818181857
Eastern Cape,Punzana,Attempted murder,1,1,3,3,3,0,5,2,3,1,4,1,0.1363636363636364,1.6818181818181817
North West,Makgobistad,Attempted murder,0,2,1,1,0,2,2,2,2,3,1,1,0.1454545454545454,0.7272727272727274
Northern Cape,Fraserburg,Attempted murder,2,2,0,1,2,4,1,0,2,4,3,1,0.14545454545454545,1.181818181818182
Kwazulu/Natal,Bishopstowe,Attempted murder,3,1,2,8,1,3,3,1,2,3,7,1,0.14545454545454548,2.363636363636364
Free State,Paul Roux,Attempted murder,2,0,3,3,3,4,3,3,2,1,5,1,0.1454545454545455,1.909090909090909
Western Cape,Vanrhynsdorp,Attempted murder,1,2,1,0,0,0,2,0,2,1,4,1,0.1454545454545455,0.45454545454545464
Kwazulu/Natal,Tongaat,Attempted murder,35,34,44,41,38,33,46,31,49,31,40,1,0.14545454545454592,37.63636363636365
Western Cape,Pacaltsdorp,Attempted murder,7,5,3,3,1,1,6,8,4,6,6,1,0.15454545454545443,3.772727272727276
Eastern Cape,Dordrecht,Attempted murder,1,3,1,0,1,0,1,5,3,2,2,1,0.15454545454545454,0.9545454545454547
Western Cape,Touws River,Attempted murder,0,1,1,0,0,5,1,2,0,1,3,1,0.15454545454545454,0.5000000000000002
Limpopo,Gravelotte,Attempted murder,0,2,1,0,1,0,2,2,3,1,2,1,0.15454545454545454,0.5
Eastern Cape,Middledrift,Attempted murder,0,1,0,8,1,3,2,1,2,2,4,1,0.1545454545454546,1.4090909090909092
Kwazulu/Natal,Newlands East,Attempted murder,43,43,42,27,31,38,26,43,38,51,37,1,0.1545454545454546,37.31818181818183
Eastern Cape,Seymour,Attempted murder,1,2,2,2,2,2,1,4,6,4,0,1,0.16363636363636358,1.5454545454545456
Mpumalanga,Dientjie,Attempted murder,1,0,1,1,3,1,0,3,1,3,2,1,0.16363636363636364,0.6363636363636366
Free State,Excelsior,Attempted murder,0,0,0,0,1,1,0,1,1,1,2,1,0.16363636363636364,-0.1818181818181818
Eastern Cape,Kenton On Sea,Attempted murder,0,1,0,3,1,1,0,4,2,0,3,1,0.16363636363636364,0.5454545454545455
Free State,Wepener,Attempted murder,4,0,3,3,2,1,2,4,2,1,7,1,0.16363636363636372,1.8181818181818181
Western Cape,Ladismith,Attempted murder,0,0,0,1,1,0,0,0,0,3,2,1,0.1727272727272727,-0.22727272727272685
Eastern Cape,Ntabethemba,Attempted murder,0,1,0,0,1,1,1,1,4,1,1,1,0.17272727272727276,0.1363636363636363
Western Cape,Philadelphia,Attempted murder,1,1,1,1,4,3,3,3,5,2,1,1,0.17272727272727276,1.4090909090909094
Mpumalanga,Kinross,Attempted murder,4,3,2,2,2,0,2,4,3,6,4,1,0.17272727272727276,2.045454545454546
Eastern Cape,Maclear,Attempted murder,3,4,4,3,8,4,11,2,2,9,4,1,0.18181818181818188,4.000000000000001
Western Cape,Wolseley,Attempted murder,4,5,1,3,3,4,3,11,2,4,5,1,0.18181818181818188,3.181818181818182
North West,Zeerust,Attempted murder,3,5,3,3,6,4,5,2,5,3,8,1,0.1818181818181819,3.3636363636363633
Kwazulu/Natal,Bergville,Attempted murder,11,16,18,27,15,17,9,12,14,18,23,1,0.18181818181818205,15.454545454545459
Free State,Boithuso,Attempted murder,7,28,23,19,14,17,20,15,18,26,16,1,0.18181818181818254,17.545454545454547
Kwazulu/Natal,Estcourt,Attempted murder,22,24,27,26,42,35,31,31,24,33,21,1,0.19090909090909158,27.772727272727277
Western Cape,Villiersdorp,Attempted murder,2,3,3,2,2,3,1,3,1,6,5,1,0.19999999999999993,1.8181818181818186
Limpopo,Hlogotlou,Attempted murder,6,7,6,8,14,5,15,11,4,11,7,1,0.20000000000000004,7.545454545454548
Mpumalanga,Bethal,Attempted murder,2,1,6,5,5,1,2,1,5,5,6,1,0.20000000000000004,2.5454545454545454
Limpopo,Levubu,Attempted murder,0,6,7,5,5,4,6,3,10,5,4,1,0.20000000000000015,4.0
Kwazulu/Natal,Richmond-Kzn,Attempted murder,16,13,18,13,11,19,12,9,17,26,12,1,0.2000000000000002,14.090909090909093
Northern Cape,Britstown,Attempted murder,1,1,3,0,1,0,1,2,4,5,1,1,0.20909090909090905,0.6818181818181827
Limpopo,Tshamutumbu,Attempted murder,1,6,1,3,5,0,3,4,8,4,3,1,0.2090909090909091,2.4090909090909096
Limpopo,Villa Nora,Attempted murder,1,3,2,7,6,11,7,0,8,3,5,1,0.22727272727272718,3.6818181818181825
Western Cape,Melkbosstrand,Attempted murder,0,1,1,0,1,2,0,1,1,7,0,1,0.22727272727272718,0.13636363636363683
Eastern Cape,Kidds Beach,Attempted murder,2,2,2,2,1,3,0,2,1,3,7,1,0.22727272727272727,1.1363636363636367
Free State,Zastron,Attempted murder,4,5,5,6,3,4,4,11,8,9,2,1,0.23636363636363616,4.363636363636367
Western Cape,Laaiplek,Attempted murder,1,0,1,1,1,1,2,1,1,5,2,1,0.2363636363636363,0.27272727272727304
Eastern Cape,Hofmeyr,Attempted murder,1,0,0,1,0,1,1,1,1,3,3,1,0.23636363636363633,-0.09090909090909034
Free State,Mafube,Attempted murder,4,5,7,3,2,2,6,0,7,7,8,1,0.23636363636363633,3.4545454545454546
North West,Assen,Attempted murder,2,2,3,3,1,2,1,1,8,2,5,1,0.23636363636363644,1.5454545454545456
Free State,Reitz,Attempted murder,3,2,3,2,3,3,3,7,4,4,4,1,0.23636363636363644,2.2727272727272734
North West,Brits,Attempted murder,34,35,33,51,61,43,58,58,42,37,30,1,0.23636363636363833,42.63636363636364
Kwazulu/Natal,Amangwe,Attempted murder,21,36,20,22,21,18,22,26,38,22,25,1,0.24545454545454487,23.409090909090914
Northern Cape,Witdraai,Attempted murder,0,1,0,1,0,1,1,2,0,2,4,1,0.2454545454545454,-0.13636363636363608
North West,Klerkskraal,Attempted murder,0,0,0,0,1,0,1,0,6,1,1,1,0.24545454545454545,-0.3181818181818183
Kwazulu/Natal,Ematimatolo,Attempted murder,11,16,17,11,14,6,16,10,9,20,18,1,0.24545454545454612,12.227272727272725
Northern Cape,Petrusville,Attempted murder,0,3,0,4,4,1,2,3,6,4,2,1,0.25454545454545446,1.363636363636364
Western Cape,Riviersonderend,Attempted murder,1,0,0,0,0,1,1,0,2,4,2,1,0.2545454545454545,-0.2727272727272723
Eastern Cape,Cookhouse,Attempted murder,2,0,1,2,2,1,0,1,0,5,5,1,0.2545454545454545,0.45454545454545514
Western Cape,Laingsburg,Attempted murder,1,0,0,0,1,1,0,0,5,1,3,1,0.2545454545454546,-0.1818181818181817
Limpopo,Witpoort,Attempted murder,1,0,0,0,0,1,2,2,1,1,4,1,0.2545454545454546,-0.1818181818181817
Kwazulu/Natal,Pongola,Attempted murder,19,34,23,31,23,28,22,20,20,29,35,1,0.2545454545454551,24.545454545454547
Eastern Cape,Qumbu,Attempted murder,21,20,25,34,19,14,18,26,16,22,34,1,0.2636363636363634,21.318181818181827
Mpumalanga,Ogies,Attempted murder,10,8,4,14,8,6,0,7,7,21,8,1,0.26363636363636356,7.13636363636364
